Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date,Age_group,Year,Month_name,Day,Delivered,AgeGroup
CUST0052,Male,South,66.0,Mouse,Accessories,30.0,4,120,14.27,In Transit,2023-02-05,"(50, 100]",2023,February,5,False,60+
CUST0258,Female,North,39.0,Laptop,Electronics,1500.0,3,4500,15.91,Returned,2023-02-03,"(35, 50]",2023,February,3,False,30-39
CUST0123,Male,South,52.0,Laptop,Electronics,1500.0,5,7500,16.01,In Transit,2023-11-22,"(50, 100]",2023,November,22,False,50-59
CUST0285,Male,South,,Smartphone,Electronics,800.0,3,2400,19.44,In Transit,2023-06-03,Unknown,2023,June,3,False,
CUST0279,Female,West,59.0,Mouse,Accessories,30.0,3,90,7.34,Returned,2023-04-26,"(50, 100]",2023,April,26,False,50-59
CUST0052,Female,East,66.0,Headphones,Accessories,100.0,3,300,13.21,In Transit,2023-03-13,"(50, 100]",2023,March,13,False,60+
CUST0200,Female,West,,Laptop,Electronics,1500.0,5,7500,11.03,Returned,2023-01-11,Unknown,2023,January,11,False,
CUST0103,Female,South,23.0,Keyboard,Accessories,50.0,5,250,14.12,In Transit,2023-04-10,"(18, 25]",2023,April,10,False,20-29
CUST0129,Female,North,66.0,Smartwatch,Wearables,200.0,5,1000,10.43,Delivered,2023-03-07,"(50, 100]",2023,March,7,True,60+
CUST0012,Female,North,28.0,Laptop,Electronics,1500.0,1,1500,12.71,Returned,2023-08-31,"(25, 35]",2023,August,31,False,20-29
CUST0139,Male,East,57.0,Smartphone,Electronics,800.0,2,1600,12.55,Unknown,2023-01-02,"(50, 100]",2023,January,2,False,50-59
CUST0108,Male,South,,Keyboard,Accessories,50.0,2,100,6.85,Returned,2023-10-19,Unknown,2023,October,19,False,
CUST0196,Male,West,37.0,Laptop,Electronics,1500.0,2,3000,17.23,Returned,2023-01-10,"(35, 50]",2023,January,10,False,30-39
CUST0007,Male,East,52.0,Headphones,Accessories,100.0,3,300,19.53,In Transit,2023-01-16,"(50, 100]",2023,January,16,False,50-59
CUST0118,Male,West,,Smartwatch,Wearables,200.0,3,600,18.62,Delivered,2023-07-23,Unknown,2023,July,23,True,
CUST0227,Female,East,54.0,Mouse,Accessories,30.0,5,150,14.71,In Transit,2023-12-04,"(50, 100]",2023,December,4,False,50-59
CUST0219,Female,South,48.0,Keyboard,Accessories,50.0,2,100,12.46,In Transit,2023-04-09,"(35, 50]",2023,April,9,False,40-49
CUST0297,Male,East,61.0,Monitor,Electronics,300.0,2,600,12.26,Returned,2023-04-25,"(50, 100]",2023,April,25,False,60+
CUST0098,Female,East,57.0,Headphones,Accessories,100.0,4,400,8.84,In Transit,2023-02-28,"(50, 100]",2023,February,28,False,50-59
CUST0284,Female,South,64.0,Smartwatch,Wearables,200.0,5,1000,13.46,In Transit,2023-05-09,"(50, 100]",2023,May,9,False,60+
CUST0137,Female,West,19.0,Monitor,Electronics,300.0,5,1500,19.39,Returned,2023-12-08,"(18, 25]",2023,December,8,False,<20
CUST0127,Male,North,62.0,Headphones,Accessories,100.0,2,200,5.13,Delivered,2023-11-01,"(50, 100]",2023,November,1,True,60+
CUST0052,Male,East,66.0,Mouse,Accessories,30.0,2,60,6.23,In Transit,2023-06-11,"(50, 100]",2023,June,11,False,60+
CUST0162,Female,South,69.0,Smartwatch,Wearables,200.0,4,800,12.26,In Transit,2023-10-09,"(50, 100]",2023,October,9,False,60+
CUST0069,Female,East,66.0,Laptop,Electronics,1500.0,4,6000,16.92,In Transit,2023-09-23,"(50, 100]",2023,September,23,False,60+
CUST0011,Female,West,54.0,Smartphone,Electronics,1658.4323266595477,2,1600,15.8,In Transit,2023-04-06,"(50, 100]",2023,April,6,False,50-59
CUST0293,Male,South,32.0,Laptop,Electronics,1500.0,3,4500,8.53,Returned,2023-11-17,"(25, 35]",2023,November,17,False,30-39
CUST0078,Female,East,38.0,Monitor,Electronics,300.0,1,300,7.57,Delivered,2023-02-07,"(35, 50]",2023,February,7,True,30-39
CUST0290,Female,Unknown,37.0,Headphones,Accessories,100.0,3,300,5.29,Returned,2023-09-30,"(35, 50]",2023,September,30,False,30-39
CUST0130,Female,West,68.0,Smartwatch,Wearables,200.0,3,600,5.65,In Transit,2023-08-18,"(50, 100]",2023,August,18,False,60+
CUST0186,Female,East,55.0,Smartwatch,Wearables,200.0,5,1000,18.29,Delivered,2023-01-10,"(50, 100]",2023,January,10,True,50-59
CUST0164,Male,South,50.0,Monitor,Electronics,300.0,3,900,11.22,In Transit,2023-03-16,"(35, 50]",2023,March,16,False,40-49
CUST0024,Female,Unknown,57.0,Monitor,Electronics,300.0,2,600,15.59,Returned,2023-09-02,"(50, 100]",2023,September,2,False,50-59
CUST0006,Female,East,,Smartwatch,Wearables,200.0,3,600,13.94,Delivered,2023-04-07,Unknown,2023,April,7,True,
CUST0124,Female,North,53.0,Monitor,Electronics,300.0,1,300,16.32,Delivered,2023-08-16,"(50, 100]",2023,August,16,True,50-59
CUST0060,Female,West,41.0,Headphones,Accessories,100.0,5,500,18.06,Delivered,2023-03-15,"(35, 50]",2023,March,15,True,40-49
CUST0046,Female,North,22.0,Mouse,Accessories,30.0,1,30,8.96,Returned,2023-03-03,"(18, 25]",2023,March,3,False,20-29
CUST0280,Male,South,44.0,Smartwatch,Wearables,200.0,4,800,6.43,Unknown,2023-03-03,"(35, 50]",2023,March,3,False,40-49
CUST0012,Male,South,28.0,Headphones,Accessories,100.0,3,300,17.16,Returned,2023-08-10,"(25, 35]",2023,August,10,False,20-29
CUST0095,Male,East,60.0,Mouse,Accessories,30.0,3,90,18.42,Delivered,2023-01-25,"(50, 100]",2023,January,25,True,50-59
CUST0279,Female,Unknown,,Mouse,Accessories,30.0,2,60,11.28,Returned,2023-09-19,Unknown,2023,September,19,False,
CUST0158,Female,Unknown,51.0,Monitor,Electronics,300.0,4,1200,6.91,In Transit,2023-09-13,"(50, 100]",2023,September,13,False,50-59
CUST0193,Male,South,64.0,Keyboard,Accessories,50.0,4,200,17.18,In Transit,2023-11-06,"(50, 100]",2023,November,6,False,60+
CUST0270,Male,East,64.0,Keyboard,Accessories,50.0,1,50,18.23,Delivered,2023-05-24,"(50, 100]",2023,May,24,True,60+
CUST0005,Female,East,56.0,Mouse,Accessories,30.0,2,60,7.58,In Transit,2023-02-15,"(50, 100]",2023,February,15,False,50-59
CUST0118,Female,West,23.0,Smartphone,Electronics,800.0,2,1600,9.07,In Transit,2023-10-19,"(18, 25]",2023,October,19,False,20-29
CUST0016,Female,North,61.0,Keyboard,Accessories,50.0,1,50,19.39,Delivered,2023-07-28,"(50, 100]",2023,July,28,True,60+
CUST0168,Female,South,42.0,Keyboard,Accessories,50.0,2,100,12.44,In Transit,2023-02-21,"(35, 50]",2023,February,21,False,40-49
CUST0091,Male,North,30.0,Keyboard,Accessories,50.0,1,50,19.02,Delivered,2023-12-14,"(25, 35]",2023,December,14,True,20-29
CUST0066,Female,West,37.0,Headphones,Accessories,100.0,3,300,16.67,Returned,2023-03-07,"(35, 50]",2023,March,7,False,30-39
CUST0186,Female,East,55.0,Mouse,Accessories,30.0,1,30,5.24,Returned,2023-05-25,"(50, 100]",2023,May,25,False,50-59
CUST0130,Female,North,68.0,Monitor,Electronics,300.0,3,900,10.39,Returned,2023-02-09,"(50, 100]",2023,February,9,False,60+
CUST0274,Female,West,51.0,Keyboard,Accessories,50.0,3,150,19.79,Delivered,2024-01-03,"(50, 100]",2024,January,3,True,50-59
CUST0095,Female,East,60.0,Monitor,Electronics,300.0,4,1200,7.26,In Transit,2023-08-20,"(50, 100]",2023,August,20,False,50-59
CUST0128,Female,East,52.0,Smartwatch,Wearables,200.0,5,1000,18.72,Delivered,2023-03-02,"(50, 100]",2023,March,2,True,50-59
CUST0036,Male,South,,Keyboard,Accessories,50.0,3,150,9.99,Unknown,2023-05-07,Unknown,2023,May,7,False,
CUST0016,Female,East,61.0,Monitor,Electronics,300.0,1,300,6.63,In Transit,2023-01-14,"(50, 100]",2023,January,14,False,60+
CUST0192,Male,South,58.0,Mouse,Accessories,30.0,1,30,11.39,In Transit,2023-05-15,"(50, 100]",2023,May,15,False,50-59
CUST0013,Female,East,55.0,Keyboard,Accessories,50.0,4,200,6.66,Unknown,2023-08-13,"(50, 100]",2023,August,13,False,50-59
CUST0059,Female,East,18.0,Keyboard,Accessories,50.0,4,200,7.76,In Transit,2023-08-20,Unknown,2023,August,20,False,<20
CUST0065,Female,South,41.0,Smartphone,Electronics,800.0,1,800,6.24,Delivered,2023-08-03,"(35, 50]",2023,August,3,True,40-49
CUST0025,Female,South,56.0,Headphones,Accessories,100.0,3,300,5.86,In Transit,2023-11-25,"(50, 100]",2023,November,25,False,50-59
CUST0160,Female,South,69.0,Laptop,Electronics,1500.0,2,3000,5.35,Returned,2023-10-30,"(50, 100]",2023,October,30,False,60+
CUST0096,Female,North,61.0,Smartphone,Electronics,800.0,5,4000,13.72,Unknown,2023-03-09,"(50, 100]",2023,March,9,False,60+
CUST0071,Male,East,46.0,Smartphone,Electronics,800.0,2,1600,13.1,In Transit,2023-01-07,"(35, 50]",2023,January,7,False,40-49
CUST0044,Male,East,30.0,Smartwatch,Wearables,200.0,2,400,13.54,In Transit,2023-08-08,"(25, 35]",2023,August,8,False,20-29
CUST0299,Female,East,58.0,Smartphone,Electronics,800.0,5,4000,5.65,Delivered,2023-12-16,"(50, 100]",2023,December,16,True,50-59
CUST0291,Female,South,49.0,Monitor,Electronics,300.0,3,900,17.93,Delivered,2023-05-29,"(35, 50]",2023,May,29,True,40-49
CUST0266,Female,North,29.0,Monitor,Electronics,300.0,4,1200,5.79,In Transit,2023-09-04,"(25, 35]",2023,September,4,False,20-29
CUST0184,Female,North,54.0,Smartphone,Electronics,800.0,1,800,13.72,In Transit,2023-08-30,"(50, 100]",2023,August,30,False,50-59
CUST0130,Male,West,68.0,Keyboard,Accessories,50.0,3,150,8.99,Delivered,2023-02-02,"(50, 100]",2023,February,2,True,60+
CUST0052,Male,South,66.0,Monitor,Electronics,300.0,4,1200,17.59,Returned,2023-09-12,"(50, 100]",2023,September,12,False,60+
CUST0240,Male,East,39.0,Keyboard,Accessories,50.0,4,200,13.51,Delivered,2023-12-21,"(35, 50]",2023,December,21,True,30-39
CUST0054,Male,South,64.0,Smartphone,Electronics,800.0,1,800,19.15,Delivered,2023-10-07,"(50, 100]",2023,October,7,True,60+
CUST0038,Female,North,57.0,Keyboard,Accessories,50.0,2,100,16.78,Unknown,2023-11-16,"(50, 100]",2023,November,16,False,50-59
CUST0023,Male,East,,Monitor,Electronics,300.0,5,1500,8.56,In Transit,2023-10-30,Unknown,2023,October,30,False,
CUST0183,Male,North,42.0,Mouse,Accessories,30.0,5,150,9.26,Delivered,2023-02-21,"(35, 50]",2023,February,21,True,40-49
CUST0012,Male,Unknown,28.0,Monitor,Electronics,300.0,5,1500,13.09,Delivered,2023-03-12,"(25, 35]",2023,March,12,True,20-29
CUST0136,Female,South,36.0,Mouse,Accessories,30.0,5,150,6.58,In Transit,2023-10-17,"(35, 50]",2023,October,17,False,30-39
CUST0052,Female,South,66.0,Mouse,Accessories,30.0,2,60,12.21,Delivered,2023-06-05,"(50, 100]",2023,June,5,True,60+
CUST0141,Male,West,58.0,Monitor,Electronics,300.0,4,1200,6.4,Delivered,2023-03-03,"(50, 100]",2023,March,3,True,50-59
CUST0144,Male,South,54.0,Smartphone,Electronics,800.0,5,4000,19.43,In Transit,2023-07-12,"(50, 100]",2023,July,12,False,50-59
CUST0156,Female,North,57.0,Monitor,Electronics,300.0,1,300,15.49,In Transit,2023-02-05,"(50, 100]",2023,February,5,False,50-59
CUST0199,Male,West,,Smartphone,Electronics,800.0,3,2400,6.95,Returned,2023-09-22,Unknown,2023,September,22,False,
CUST0197,Male,North,54.0,Laptop,Electronics,1500.0,4,6000,5.05,Delivered,2023-07-12,"(50, 100]",2023,July,12,True,50-59
CUST0196,Female,West,37.0,Laptop,Electronics,1500.0,1,1500,12.95,Returned,2023-11-06,"(35, 50]",2023,November,6,False,30-39
CUST0243,Female,West,58.0,Headphones,Accessories,100.0,5,500,19.98,Returned,2023-08-13,"(50, 100]",2023,August,13,False,50-59
CUST0182,Male,South,19.0,Smartphone,Electronics,800.0,4,3200,12.3,Delivered,2023-01-23,"(18, 25]",2023,January,23,True,<20
CUST0296,Female,South,50.0,Monitor,Electronics,300.0,4,1200,7.42,Delivered,2023-10-07,"(35, 50]",2023,October,7,True,40-49
CUST0296,Female,West,50.0,Mouse,Accessories,30.0,1,30,15.21,In Transit,2023-11-15,"(35, 50]",2023,November,15,False,40-49
CUST0264,Female,West,59.0,Monitor,Electronics,300.0,3,900,19.8,In Transit,2023-12-26,"(50, 100]",2023,December,26,False,50-59
CUST0136,Female,West,,Mouse,Accessories,30.0,5,150,13.14,Returned,2023-11-11,Unknown,2023,November,11,False,
CUST0010,Male,West,,Headphones,Accessories,100.0,5,500,15.78,Delivered,2023-04-21,Unknown,2023,April,21,True,
CUST0131,Male,West,67.0,Keyboard,Accessories,50.0,5,250,5.81,Delivered,2023-05-18,"(50, 100]",2023,May,18,True,60+
CUST0252,Male,West,55.0,Headphones,Accessories,100.0,5,500,7.98,Returned,2023-05-16,"(50, 100]",2023,May,16,False,50-59
CUST0294,Female,East,49.0,Mouse,Accessories,30.0,5,150,19.83,In Transit,2023-09-11,"(35, 50]",2023,September,11,False,40-49
CUST0253,Male,West,51.0,Smartphone,Electronics,800.0,5,4000,16.14,Returned,2023-06-12,"(50, 100]",2023,June,12,False,50-59
CUST0289,Female,North,37.0,Mouse,Accessories,30.0,4,120,9.0,Returned,2024-01-03,"(35, 50]",2024,January,3,False,30-39
CUST0126,Female,North,66.0,Smartphone,Electronics,800.0,1,800,16.42,In Transit,2023-09-26,"(50, 100]",2023,September,26,False,60+
CUST0024,Female,South,57.0,Laptop,Electronics,1500.0,1,1500,9.69,Delivered,2023-11-22,"(50, 100]",2023,November,22,True,50-59
CUST0058,Male,East,,Laptop,Electronics,1500.0,4,6000,16.49,Delivered,2023-07-10,Unknown,2023,July,10,True,
CUST0170,Male,West,40.0,Keyboard,Accessories,50.0,2,100,14.0,Delivered,2023-11-23,"(35, 50]",2023,November,23,True,30-39
CUST0064,Female,East,61.0,Laptop,Electronics,1500.0,3,4500,12.21,Returned,2023-10-28,"(50, 100]",2023,October,28,False,60+
CUST0043,Male,North,22.0,Keyboard,Accessories,50.0,4,200,9.82,Delivered,2023-01-05,"(18, 25]",2023,January,5,True,20-29
CUST0103,Male,North,23.0,Smartwatch,Wearables,200.0,5,1000,14.5,Delivered,2023-11-15,"(18, 25]",2023,November,15,True,20-29
CUST0032,Male,North,63.0,Mouse,Accessories,30.0,4,120,14.68,Returned,2023-03-11,"(50, 100]",2023,March,11,False,60+
CUST0182,Male,West,19.0,Mouse,Accessories,30.0,1,30,17.33,Delivered,2023-08-31,"(18, 25]",2023,August,31,True,<20
CUST0076,Male,North,26.0,Headphones,Accessories,100.0,2,200,17.84,Delivered,2023-12-12,"(25, 35]",2023,December,12,True,20-29
CUST0215,Female,North,35.0,Monitor,Electronics,300.0,5,1500,19.58,Delivered,2023-01-22,"(25, 35]",2023,January,22,True,30-39
CUST0105,Male,South,27.0,Keyboard,Accessories,50.0,5,250,17.69,In Transit,2023-12-31,"(25, 35]",2023,December,31,False,20-29
CUST0295,Female,East,26.0,Smartphone,Electronics,800.0,5,4000,18.99,In Transit,2023-12-31,"(25, 35]",2023,December,31,False,20-29
CUST0002,Female,South,23.0,Keyboard,Accessories,50.0,5,250,17.96,In Transit,2023-08-18,"(18, 25]",2023,August,18,False,20-29
CUST0283,Female,East,67.0,Laptop,Electronics,1500.0,1,1500,11.14,In Transit,2023-06-25,"(50, 100]",2023,June,25,False,60+
CUST0047,Female,West,41.0,Laptop,Electronics,1500.0,1,1500,14.86,Returned,2023-10-21,"(35, 50]",2023,October,21,False,40-49
CUST0153,Male,West,,Mouse,Accessories,30.0,2,60,6.54,Returned,2023-11-21,Unknown,2023,November,21,False,
CUST0047,Male,East,41.0,Headphones,Accessories,207.30404083244343,2,200,9.15,Returned,2023-04-23,"(35, 50]",2023,April,23,False,40-49
CUST0269,Male,East,64.0,Monitor,Electronics,300.0,4,1200,13.49,Returned,2023-09-09,"(50, 100]",2023,September,9,False,60+
CUST0022,Male,North,,Laptop,Electronics,1500.0,2,3000,8.24,Delivered,2023-04-15,Unknown,2023,April,15,True,
CUST0106,Female,East,50.0,Smartphone,Electronics,800.0,3,2400,10.13,Returned,2023-06-26,"(35, 50]",2023,June,26,False,40-49
CUST0284,Male,South,64.0,Headphones,Accessories,100.0,2,200,10.57,In Transit,2023-06-03,"(50, 100]",2023,June,3,False,60+
CUST0149,Male,South,40.0,Laptop,Electronics,1500.0,1,1500,14.19,In Transit,2023-05-20,"(35, 50]",2023,May,20,False,30-39
CUST0068,Male,East,64.0,Smartwatch,Wearables,200.0,3,600,5.7,In Transit,2023-04-07,"(50, 100]",2023,April,7,False,60+
CUST0289,Female,East,37.0,Smartwatch,Wearables,200.0,5,1000,5.6,Returned,2023-11-18,"(35, 50]",2023,November,18,False,30-39
CUST0247,Male,South,44.0,Laptop,Electronics,1500.0,3,4500,18.21,In Transit,2023-05-01,"(35, 50]",2023,May,1,False,40-49
CUST0295,Male,West,26.0,Laptop,Electronics,1500.0,3,4500,12.84,Unknown,2023-05-27,"(25, 35]",2023,May,27,False,20-29
CUST0236,Male,West,18.0,Laptop,Electronics,1500.0,2,3000,18.07,Returned,2023-01-23,Unknown,2023,January,23,False,<20
CUST0148,Male,West,,Keyboard,Accessories,50.0,4,200,14.29,Delivered,2023-10-08,Unknown,2023,October,8,True,
CUST0122,Male,North,68.0,Headphones,Accessories,100.0,4,400,11.52,Returned,2023-11-29,"(50, 100]",2023,November,29,False,60+
CUST0246,Female,South,64.0,Monitor,Electronics,300.0,3,900,15.77,Delivered,2023-09-29,"(50, 100]",2023,September,29,True,60+
CUST0282,Male,North,68.0,Laptop,Electronics,1500.0,4,6000,5.24,Delivered,2023-11-07,"(50, 100]",2023,November,7,True,60+
CUST0204,Male,West,54.0,Headphones,Accessories,100.0,5,500,8.64,Delivered,2023-10-20,"(50, 100]",2023,October,20,True,50-59
CUST0053,Male,North,25.0,Laptop,Electronics,1500.0,4,6000,13.08,In Transit,2023-09-18,"(18, 25]",2023,September,18,False,20-29
CUST0036,Male,Unknown,33.0,Smartphone,Electronics,800.0,4,3200,13.29,Returned,2023-07-23,"(25, 35]",2023,July,23,False,30-39
CUST0085,Male,West,18.0,Smartphone,Electronics,800.0,5,4000,13.44,Delivered,2023-05-02,Unknown,2023,May,2,True,<20
CUST0071,Female,South,,Headphones,Accessories,100.0,1,100,14.98,Delivered,2023-12-04,Unknown,2023,December,4,True,
CUST0248,Male,East,67.0,Monitor,Electronics,300.0,1,300,8.65,Returned,2023-08-27,"(50, 100]",2023,August,27,False,60+
CUST0088,Female,West,66.0,Headphones,Accessories,100.0,5,500,14.84,Delivered,2023-06-08,"(50, 100]",2023,June,8,True,60+
CUST0020,Female,North,55.0,Monitor,Electronics,300.0,1,300,7.38,Delivered,2023-10-26,"(50, 100]",2023,October,26,True,50-59
CUST0274,Female,East,51.0,Laptop,Electronics,1500.0,5,7500,12.33,In Transit,2023-01-07,"(50, 100]",2023,January,7,False,50-59
CUST0196,Male,East,37.0,Smartwatch,Wearables,200.0,5,1000,19.55,Delivered,2023-04-23,"(35, 50]",2023,April,23,True,30-39
CUST0022,Male,Unknown,33.0,Smartphone,Electronics,800.0,3,2400,5.22,Returned,2023-09-12,"(25, 35]",2023,September,12,False,30-39
CUST0211,Male,West,,Keyboard,Accessories,50.0,1,50,14.62,Returned,2023-01-28,Unknown,2023,January,28,False,
CUST0152,Female,South,69.0,Smartwatch,Wearables,200.0,3,600,19.07,Delivered,2023-07-16,"(50, 100]",2023,July,16,True,60+
CUST0042,Male,East,57.0,Smartwatch,Wearables,200.0,5,1000,15.99,Returned,2023-01-04,"(50, 100]",2023,January,4,False,50-59
CUST0235,Male,East,19.0,Headphones,Accessories,100.0,5,500,19.53,In Transit,2023-04-08,"(18, 25]",2023,April,8,False,<20
CUST0206,Male,South,43.0,Laptop,Electronics,1500.0,5,7500,13.04,In Transit,2023-05-03,"(35, 50]",2023,May,3,False,40-49
CUST0103,Female,Unknown,23.0,Mouse,Accessories,30.0,2,60,18.45,Returned,2023-07-15,"(18, 25]",2023,July,15,False,20-29
CUST0179,Male,North,45.0,Smartphone,Electronics,800.0,4,3200,15.02,Returned,2023-09-28,"(35, 50]",2023,September,28,False,40-49
CUST0157,Female,East,48.0,Keyboard,Accessories,50.0,4,200,8.27,In Transit,2023-05-22,"(35, 50]",2023,May,22,False,40-49
CUST0272,Male,South,52.0,Mouse,Accessories,30.0,3,90,8.66,In Transit,2023-03-30,"(50, 100]",2023,March,30,False,50-59
CUST0071,Female,South,46.0,Headphones,Accessories,100.0,5,500,11.88,Returned,2023-08-02,"(35, 50]",2023,August,2,False,40-49
CUST0268,Male,North,21.0,Keyboard,Accessories,50.0,3,150,15.03,In Transit,2023-05-20,"(18, 25]",2023,May,20,False,20-29
CUST0017,Female,West,36.0,Keyboard,Accessories,50.0,5,250,12.63,Delivered,2023-12-17,"(35, 50]",2023,December,17,True,30-39
CUST0221,Male,West,33.0,Monitor,Electronics,300.0,3,900,7.25,Returned,2023-11-01,"(25, 35]",2023,November,1,False,30-39
CUST0207,Male,West,54.0,Headphones,Accessories,100.0,2,200,6.22,Returned,2024-01-03,"(50, 100]",2024,January,3,False,50-59
CUST0077,Male,East,50.0,Monitor,Electronics,300.0,3,900,14.75,Delivered,2023-01-08,"(35, 50]",2023,January,8,True,40-49
CUST0253,Female,East,51.0,Headphones,Accessories,100.0,4,400,17.18,In Transit,2023-09-25,"(50, 100]",2023,September,25,False,50-59
CUST0253,Female,East,51.0,Keyboard,Accessories,50.0,3,150,14.99,In Transit,2023-04-18,"(50, 100]",2023,April,18,False,50-59
CUST0225,Female,North,,Smartwatch,Wearables,200.0,1,200,17.3,Delivered,2023-02-19,Unknown,2023,February,19,True,
CUST0091,Female,West,30.0,Headphones,Accessories,100.0,1,100,6.47,Delivered,2023-06-01,"(25, 35]",2023,June,1,True,20-29
CUST0142,Female,South,32.0,Keyboard,Accessories,50.0,5,250,10.39,In Transit,2023-06-28,"(25, 35]",2023,June,28,False,30-39
CUST0142,Female,South,32.0,Monitor,Electronics,300.0,1,300,9.57,In Transit,2023-04-24,"(25, 35]",2023,April,24,False,30-39
CUST0032,Male,North,63.0,Smartphone,Electronics,800.0,2,1600,6.57,Delivered,2023-12-08,"(50, 100]",2023,December,8,True,60+
CUST0011,Male,West,54.0,Keyboard,Accessories,50.0,1,50,13.9,Delivered,2023-11-04,"(50, 100]",2023,November,4,True,50-59
CUST0204,Male,West,54.0,Laptop,Electronics,3109.560612486652,5,7500,19.71,Returned,2023-04-18,"(50, 100]",2023,April,18,False,50-59
CUST0068,Male,East,64.0,Smartwatch,Wearables,200.0,2,400,11.49,Returned,2023-09-24,"(50, 100]",2023,September,24,False,60+
CUST0222,Female,East,61.0,Mouse,Accessories,30.0,2,60,13.74,Delivered,2023-11-13,"(50, 100]",2023,November,13,True,60+
CUST0145,Male,East,51.0,Laptop,Electronics,1500.0,1,1500,15.23,Returned,2023-10-10,"(50, 100]",2023,October,10,False,50-59
CUST0083,Female,South,28.0,Laptop,Electronics,1500.0,1,1500,19.84,Unknown,2023-02-17,"(25, 35]",2023,February,17,False,20-29
CUST0158,Female,North,51.0,Headphones,Accessories,100.0,3,300,18.63,Unknown,2023-03-20,"(50, 100]",2023,March,20,False,50-59
CUST0063,Female,North,20.0,Laptop,Electronics,1500.0,5,7500,15.07,In Transit,2023-10-28,"(18, 25]",2023,October,28,False,<20
CUST0249,Male,South,33.0,Monitor,Electronics,300.0,5,1500,15.98,In Transit,2023-01-16,"(25, 35]",2023,January,16,False,30-39
CUST0012,Male,West,28.0,Monitor,Electronics,300.0,2,600,14.13,Delivered,2023-02-11,"(25, 35]",2023,February,11,True,20-29
CUST0038,Male,East,57.0,Monitor,Electronics,300.0,2,600,17.67,In Transit,2023-12-18,"(50, 100]",2023,December,18,False,50-59
CUST0216,Female,West,53.0,Keyboard,Accessories,50.0,5,250,15.62,Returned,2023-09-01,"(50, 100]",2023,September,1,False,50-59
CUST0172,Female,South,56.0,Monitor,Electronics,300.0,5,1500,12.62,Returned,2023-07-20,"(50, 100]",2023,July,20,False,50-59
CUST0048,Male,North,34.0,Monitor,Electronics,300.0,2,600,11.88,Returned,2023-09-23,"(25, 35]",2023,September,23,False,30-39
CUST0260,Male,East,32.0,Monitor,Electronics,300.0,2,600,12.92,Returned,2023-07-14,"(25, 35]",2023,July,14,False,30-39
CUST0063,Male,North,20.0,Smartwatch,Wearables,200.0,4,800,15.78,Delivered,2023-06-14,"(18, 25]",2023,June,14,True,<20
CUST0218,Male,Unknown,36.0,Laptop,Electronics,1500.0,4,6000,14.0,Returned,2023-06-06,"(35, 50]",2023,June,6,False,30-39
CUST0263,Male,North,,Smartphone,Electronics,800.0,2,1600,7.17,Unknown,2023-01-09,Unknown,2023,January,9,False,
CUST0160,Male,South,69.0,Monitor,Electronics,300.0,2,600,18.79,Delivered,2023-07-29,"(50, 100]",2023,July,29,True,60+
CUST0250,Female,North,64.0,Smartphone,Electronics,800.0,2,1600,17.54,Returned,2023-08-05,"(50, 100]",2023,August,5,False,60+
CUST0038,Male,North,57.0,Keyboard,Accessories,50.0,3,150,18.44,In Transit,2023-02-21,"(50, 100]",2023,February,21,False,50-59
CUST0048,Male,North,34.0,Monitor,Electronics,300.0,2,600,12.94,In Transit,2023-05-05,"(25, 35]",2023,May,5,False,30-39
CUST0183,Female,West,42.0,Monitor,Electronics,300.0,3,900,14.11,Returned,2023-01-16,"(35, 50]",2023,January,16,False,40-49
CUST0240,Female,Unknown,39.0,Headphones,Accessories,100.0,1,100,7.09,Delivered,2023-06-26,"(35, 50]",2023,June,26,True,30-39
CUST0155,Male,North,41.0,Smartwatch,Wearables,200.0,1,200,18.84,In Transit,2023-04-20,"(35, 50]",2023,April,20,False,40-49
CUST0185,Male,North,29.0,Laptop,Electronics,1500.0,5,7500,13.95,Delivered,2023-10-30,"(25, 35]",2023,October,30,True,20-29
CUST0229,Female,North,,Headphones,Accessories,100.0,4,400,11.95,Delivered,2023-09-04,Unknown,2023,September,4,True,
CUST0229,Male,North,45.0,Mouse,Accessories,30.0,3,90,10.06,Delivered,2023-02-18,"(35, 50]",2023,February,18,True,40-49
CUST0139,Male,North,57.0,Mouse,Accessories,30.0,5,150,19.16,Returned,2023-01-07,"(50, 100]",2023,January,7,False,50-59
CUST0009,Male,West,50.0,Headphones,Accessories,100.0,2,200,19.13,Unknown,2023-10-08,"(35, 50]",2023,October,8,False,40-49
CUST0095,Male,West,60.0,Keyboard,Accessories,50.0,5,250,13.0,Returned,2023-12-19,"(50, 100]",2023,December,19,False,50-59
CUST0001,Female,East,38.0,Keyboard,Accessories,50.0,3,150,6.14,Returned,2023-04-10,"(35, 50]",2023,April,10,False,30-39
CUST0200,Male,East,68.0,Laptop,Electronics,1500.0,3,4500,11.29,Returned,2023-06-01,"(50, 100]",2023,June,1,False,60+
CUST0086,Male,West,26.0,Smartwatch,Wearables,200.0,5,1000,14.83,Delivered,2023-07-03,"(25, 35]",2023,July,3,True,20-29
CUST0193,Female,North,64.0,Monitor,Electronics,300.0,3,900,15.97,Delivered,2023-10-15,"(50, 100]",2023,October,15,True,60+
CUST0193,Female,East,64.0,Headphones,Accessories,100.0,4,400,12.48,In Transit,2023-06-10,"(50, 100]",2023,June,10,False,60+
